mahi,2.74
mahimahi,1.06
maine coon,3.04
mako shark,2.94
malamute,1.92
malarial mosquito,2.33
maleo,0.0001
malinois,1.88
mallard,2.81
mallee fowl,2.16
maltese,3.03
maltese terrier,2.82
mamba,2.64
mammal,3.31
mammoth,3.4
man,5.82
manakin,1.4
manatee,2.74
mandrill,1.7
maned wolf,1.94
mangabey,1.18
mangrove snapper,2.64
manowar,1.9
manta,2.82
manta ray,2.81
mantis,3.11
mantis shrimp,3.03
marabou,1.83
marabou stork,1.79
mare,3.6
markhor,1.31
marlin,3.01
marmoset,2.05
marmot,2.4
marsh harrier,2.67
marsh wren,3.03
marsupial,2.41
marten,2.66
mason bee,3.81
massasauga,0.0001
mastiff,2.58
mastodon,2.55
maverick,3.33
mayfly,2.03
meadow pipit,1.86
meadow vole,2.59
meadowlark,2.07
mealworm,1.53
mealy bug,2.39
mealybug,1.53
medfly,1.29
medicinal leech,3.01
medusa,3.1
meerkat,2.49
megalodon,2.12
menhaden,1.72
merganser,1.77
merino sheep,2.85
merlin,3.42
metazoan,1.68
mice,4.09
microbe,2.63
midge,2.76
milch cow,2.16
milkfish,1.44
milking shorthorn,1.77
millipede,1.88
miniature pinscher,1.89
miniature pony,3.46
miniature poodle,2.94
miniature schnauzer,2.26
mink,3.15
minke whale,2.26
minnow,2.62
minnow fish,2.62
minx,2.49
mirid bug,0.0001
mistle thrush,1.35
mite,3.08
moccasin,2.3
mockingbird,2.98
mojarra,0.0001
mola,2.4
mole,3.67
mole rat,3.55
mollusk,2.28
monarch butterfly,3.49
mongoose,2.67
monitor,4.37
monitor lizard,3.56
monkey,4.07
monkeys,3.86
monkfish,2.12
monotreme,1.13
monster,4.49
moonfish,1.03
moonglow boa,1.63
moorhen,1.59
moose,3.61
moray,3.02
moray eel,2.81
mosquito,3.61
mosquitofish,1.31
moth,3.5
moths,3.21
mouflon,1.29
mountain cat,4.45
mountain goat,3.94
mountain gorilla,3.59
mountain lion,4.13
mourning dove,3.38
mouse,4.31
mud dauber,1.9
mudskipper,1.24
mule,3.44
mule deer,3.36
mules,3.11
mullet,2.97
mulloway,1.07
muntjac,1.65
murre,1.32
muscovy duck,2.25
musk deer,3.4
musk ox,3.18
musk turtle,3.35
muskellunge,1.57
muskox,1.45
muskrat,2.41
mussel,2.74
mustang,3.58
mute swan,3.44
mutton snapper,2.7
myna,1.66
myna bird,1.66
mynah,1.64
mynah bird,1.64
naked mole rat,3.5
narwhal,2.28
nautilus,2.87
neanderthal,2.95
needlefish,1.14
nematode,2.57
nematode worm,2.54
newt,3.23
nightcrawler,2.55
nightingale,3.29
nightjar,2.02
nilgai,1.23
northern bobwhite,1.7
northern cricket frog,3.74
northern harrier,2.7
northern parula,1.06
northern pike,3.65
northern pocket gopher,2.85
northern shrike,2.39
northern snakehead,1.86
nudibranch,1.66
nurse shark,3.92
nuthatch,2.0
nutria,1.76
nyala,1.55
oarfish,1.85
ocean pout,2.82
ocean sunfish,2.35
oceanic whitetip shark,1.17
ocelot,2.34
octopus,3.46
okapi,1.85
olive ridley,3.27
omnivore,2.23
onion thrips,2.24
opah,1.13
opossum,2.47
opossum shrimp,2.45
orang,2.69
orange roughie,1.15
orangutan,2.8
orangutang,0.0001
orca,2.93
orca whale,2.89
orchard oriole,2.32
oriole,2.35
ormer,1.23
ornithopod,0.0001
ortolan,1.66
oryx,2.51
osprey,2.89
ostrich,3.05
ostriches,2.43
otter,3.37
ovenbird,0.0001
owl,3.87
owlet,1.83
ox,3.47
oxen,2.9
oyster,3.54
oystercatcher,1.66
oysters,3.34
pachyderm,1.8
packhorse,1.74
packrat,1.56
paddlefish,1.49
pajero,1.93
pallass cat,0.0001
palm civet,2.12
palo verde borer,2.4
palomino,2.29
panda,3.65
panda bear,3.61
pangolin,2.36
panther,3.65
papillon,2.52
parakeet,2.48
parasitic worm,3.15
parrot,3.49
parrotfish,2.01
partridge,3.2
passerine,1.72
peacock,3.44
peafowl,1.72
peahen,1.33
pearl oyster,3.44
peccary,1.62
peckerwood,1.52
pectoral sandpiper,2.33
pelican,3.07
pembroke welsh corgi,2.62
penguin,3.78
penis worm,3.59
perch,3.29
peregrine,2.82
peregrine falcon,2.77
periodical cicada,2.4
perro,1.99
persian cat,3.78
person,5.55
pescador,1.38
petrel,2.21
pewee,1.64
phalarope,1.58
pheasant,3.03
phoenix,4.21
pickerel,2.07
piffle,1.91
pig,4.14
pigeon,3.61
pigfish,0.0001
piggy,3.3
piglet,2.82
pika,2.57
pike,3.68
pike perch,3.14
pilchard,1.88
pileated woodpecker,1.71
pill bug,3.81
pilot whale,3.87
pincher,2.3
pine grosbeak,1.76
pine marten,2.64
pine siskin,1.66
pinfish,0.0001
pink bollworm,1.26
pink salmon,3.89
pinniped,1.38
pinscher,1.9
pintail,1.86
pinto horse,3.11
pinworm,1.19
pipefish,1.29
piping plover,2.49
pipistrelle,1.49
pipit,1.87
piranha,2.75
pistol shrimp,3.55
pit bull,4.0
pit bull terrier,3.17
pit viper,3.26
pitbull,3.08
placental mammal,2.53
placoderm,0.0001
plaice,2.16
planaria,1.37
plankton,3.05
platypus,2.69
pleco,1.28
plesiosaur,1.56
plover,2.54
pochard,1.55
pocket gopher,2.86
poison dart frog,3.29
polar,3.96
polar bear,3.89
polecat,2.01
pollack,2.85
pollock,3.23
pollywog,1.12
polo pony,3.49
polychaeta,1.22
pomeranian,2.58
pompano,2.39
pony,3.81
pooch,2.97
poodle,3.02
popinjay,1.54
porbeagle,1.27
porcupine,2.88
porgy,2.25
pork,4.03
porpoise,2.56
portuguese water dog,3.98
possum,2.94
potato beetle,3.43
potbellied pig,1.7
potoroo,0.0001
poultry,3.54
pouter,1.24
prairie cat,3.67
prairie chicken,3.65
prairie dog,3.68
prairie grouse,3.03
prairie rattlesnake,2.81
prairie vole,2.6
prawn,2.87
praying mantis,3.06
primate,3.14
proboscis monkey,2.38
pronghorn,2.0
pronghorn antelope,1.97
protists,1.8
psyllid,1.57
ptarmigan,2.05
pterodactyl,2.29
pterosaur,1.94
pubic louse,2.47
puff adder,2.63
puffer,2.64
puffer fish,2.64
pufferfish,1.98
puffin,2.66
pug,3.11
puggle,1.58
pullet,1.48
puma,3.22
pumpkinseed,1.23
pup,3.64
pupa,2.51
puppy,4.0
purple finch,3.48
purple gallinule,1.33
purple marten,2.65
puss,3.03
pussycat,2.75
pygmy chimpanzee,2.52
pygmy elephant,2.7
pygmy goat,2.7
pygmy marmoset,1.97
pygmy sperm whale,2.67
python,3.78
quagga,1.88
quahog,1.97
quail,3.13
queen bee,4.02
queenfish,0.0001
quetzal,2.01
quokka,1.5
rabbit,4.05
raccoon,3.27
raccoon fox,3.25
racehorse,2.86
racoon,2.24
ragdoll cat,2.21
rainbow lorikeet,1.51
rainbow smelt,2.96
rainbow trout,3.6
rainbowfish,0.0001
ram,4.19
raptor,3.15
rat,4.17
rat snake,3.9
rat terrier,3.19
ratite,1.12
raton,2.96
rattler,2.32
rattlesnake,2.87
raven,3.79
ray,4.69
razor clam,3.1
razorback,2.36
razorbill,1.28
red admiral butterfly,3.65
red bellied woodpecker,2.46
red deer,4.09
red drum,4.08
red fox,4.57
red kangaroo,3.49
red panda,3.64
red robin,4.29
red shouldered hawk,2.79
red snapper,3.0
red squirrel,3.68
red tailed hawk,3.23
red winged blackbird,2.8
redbird,1.96
redbone,1.99
redbreast,1.81
redbug,0.0001
redear,1.05
redfish,2.07
redheaded woodpecker,2.22
redhorse,1.29
redhorse sucker,1.29
redpoll,1.51
redshank,1.7
redstart,1.75
redtail,1.35
redtail hawk,1.35
redwing,2.01
reed bunting,3.0
reef shark,3.64
reindeer,3.32
remora,1.86
reptile,3.25
reticulated python,2.25
retriever,2.99
rhea,3.01
rhesus macaque,2.19
rhesus monkey,2.56
rhino,3.57
rhinoceros,2.85
